Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_3,feature_4,feature_8,feature_11,feature_15,feature_21,feature_23,feature_24,feature_26,feature_28,feature_35,feature_36,feature_42,feature_44,feature_46,feature_51,feature_58,feature_60,feature_63,feature_76,feature_86,feature_90,feature_93,feature_99,feature_102,feature_107,feature_109,feature_111,feature_113,feature_117,feature_122,feature_128,feature_136,feature_139,feature_143,feature_145,feature_151,feature_154,feature_166,feature_174,feature_178,feature_182,feature_187,feature_189,feature_201,feature_207,feature_209,feature_213,feature_219,feature_222,feature_223,feature_226,feature_229,feature_232,feature_233,feature_234,feature_237,feature_238,feature_244,feature_256
32.0,32.0,,0.128387555,-0.976530075,-0.554781139,-1.101630807,-0.023788828,-0.925251186,0.214388415,-0.947227359,1.653058052,-0.206307158,-1.242313147,-0.030161733,3.047185898,-3.49200964,-0.851088762,1.131786823,-2.537881374,-0.519844532,-0.200089753,0.678648114,-0.71683991,-0.99439764,1.16487062,-1.018165708,-2.801194429,-0.073506534,1.255685925,-0.867192447,-0.643078446,0.366813749,0.430366725,1.594035506,-0.792836964,1.584784627,1.587059617,1.200037718,-1.572494507,0.068999253,-0.685846448,1.179282665,0.99877578,-0.227824792,-0.314434439,-1.655193329,0.48675707,0.718732715,1.619936347,-0.653460681,-0.48985827,1.839303255,0.888403654,-0.057205465,1.352639079,0.653249741,1.817940712,-0.332744479,1.434593797,1.596678138,2.352328539,0.989290655
22.0,22.0,,-0.413283288,1.779524088,1.148673296,-2.265452147,-0.668023169,-1.55738008,-0.542850137,-1.369104505,0.072827585,0.214502156,1.32119751,-1.429220438,1.215551853,0.50093621,0.431583315,2.31137085,-0.729487121,0.713983357,-0.570804238,1.741694808,-1.780994177,-2.257142067,-1.029223084,-0.163872048,-1.92321527,1.397574067,-0.712021589,-0.095968202,0.671415925,1.528353333,0.339190334,-0.450154901,0.565289736,2.836683512,-1.340034604,2.208441973,-1.269697785,-0.257804275,-1.794594288,-0.038125116,-0.970142126,2.832067013,-0.121374808,-1.828292966,-1.980145335,-2.086490154,2.728468418,1.348198652,-2.263610601,0.739436209,1.998247266,0.822606981,-0.917055488,-1.168388009,-0.905407548,-1.269233227,1.365979791,-1.263497591,0.128540412,-3.638000011
22.0,22.0,,-0.123669729,-0.828836977,-0.050521452,-0.686093748,-1.905618072,-0.956813693,-1.510133266,2.710812092,1.838430643,-0.012034204,1.546056867,-2.874655724,1.564398527,-1.055699468,-0.511373281,0.885610282,-0.606067717,0.11153461,-1.072302461,1.081198454,0.653409302,-1.27199614,-2.029818773,2.241192341,-3.099458933,1.358457088,-0.779578388,0.427081406,1.294261932,1.181307077,0.385944784,0.692478776,-1.887833953,2.726913452,-0.219281033,3.670971394,-1.483005762,-0.539492965,-3.056944609,4.025566101,-2.857334137,0.573948145,0.47284922,0.245269671,-1.199141502,-0.813636243,1.718379498,-0.223576546,-2.124594688,-1.021337271,1.104351878,-0.988161325,-0.565863371,0.706305802,-4.203064919,-2.453284264,1.638256311,-1.575234771,1.213933349,0.307898164
22.0,22.0,,-1.417413235,1.810598373,1.504161954,-1.56787312,-1.942543507,-1.934654951,0.005465522,-0.992875755,0.120677784,-0.152467728,2.984265327,-1.089411139,1.448339462,0.161629394,1.00604713,3.59437418,0.430950165,-0.237572312,-1.016990423,1.805741072,-2.17462635,-2.831686974,-1.932626843,-0.67720741,-0.935527623,0.258621693,-1.448766947,-0.568591714,0.266732216,1.765563488,-0.897485495,-1.009233475,-0.707780719,2.256844044,-0.796292722,2.388583183,-1.4002738,1.159130096,-2.311010838,-0.155026197,-1.903137803,2.816089153,-0.34449476,0.238167748,-3.282260418,-2.098050356,2.340141535,0.169491142,-3.124137878,1.406239152,1.448620439,-0.181613445,-0.034759589,-1.274011016,-1.903997183,-1.258676767,1.844442248,-2.33580327,-0.168487549,-3.613284111
22.0,22.0,,-0.089127265,0.008832527,2.059580088,-1.736774325,-2.040180206,-1.347260237,-0.587961376,-0.582639992,-0.62056011,-0.059554577,1.718338966,-0.757490814,1.289235234,0.987049699,1.031372905,2.368665457,-0.240410462,0.42165336,-1.21674931,1.410127044,-2.387778759,-2.09928894,-1.519376516,0.237723351,-1.232930064,0.586212158,-0.969009995,-1.216596603,0.731177807,2.417628765,0.23711136,0.025060518,-0.854855061,1.534246683,-1.75900948,2.028383493,-2.069828749,0.092858516,-2.047430038,0.593392193,-1.8585186,2.523390293,-0.548861086,-0.12537238,-1.532503724,-0.736031115,2.979789257,0.130543202,-2.440854788,0.207745075,1.263867259,0.030920165,-0.411996126,-1.436661601,-1.759714127,-1.908496261,1.330613017,-2.028112888,-0.109201536,-3.802525043
22.0,22.0,,-1.922486067,-0.169868857,0.506017983,-0.04654051,-2.923382282,-2.050489902,-0.669415772,0.073539816,0.984978378,1.662822843,0.798780203,-1.777213216,-1.882326961,0.117357858,0.215441719,2.021611929,-0.299483716,-0.975090861,-0.538518667,1.145581126,-0.964198291,-1.396261811,-2.510983229,0.683979034,-2.023346186,1.954125643,-0.04315009,0.215233192,3.169076443,-0.432596087,-1.206446648,-0.963820457,0.257371932,1.773300171,-1.597529411,1.428308249,-1.446642399,0.570635498,-0.219413921,0.481916726,-3.61386776,1.491092205,0.181159765,-0.513659239,0.205764264,-3.701090574,2.184821844,0.104918525,-0.850529253,0.62771982,-0.424809009,0.602155149,0.434530735,-0.826128125,-3.398782253,-0.191785902,1.054522038,-2.579941273,-0.112337999,-2.523018122
22.0,22.0,,-1.549522638,1.365231156,1.329727411,-0.802999914,-3.254878044,-1.954788804,-0.361401856,2.315987825,1.257701397,1.109448075,0.798050165,-1.22499311,-0.331698745,0.218963206,-0.222470388,-0.557689309,1.857540369,-0.85101521,-2.249770403,-0.262472034,-0.333680511,-1.194065928,-0.885585725,2.359014034,-0.247585535,0.501237035,-0.130890727,-1.557182193,2.595027208,1.364366889,0.949608505,-0.039113455,-1.82597816,0.983545065,-1.954350829,1.150694489,-1.992280722,1.225245595,-1.750094891,1.917162418,-2.186418772,2.807358742,-0.641052604,0.86575371,-1.954678178,-2.060432196,2.713830948,2.422416687,-2.58327961,0.445940644,0.380952001,-0.931269944,0.018112686,-0.159307554,-3.500671864,-0.346469879,-0.577147126,-2.542076588,-1.903876781,-2.969743967
22.0,23.0,,-0.647510946,1.9747895,0.045922503,-1.505089164,-1.37507689,-1.797940731,-1.425170898,0.267535686,0.87638855,-1.688448787,0.15702337,0.361904263,-0.180317879,-1.020288944,0.143384457,-1.197279572,0.277712196,0.755680859,0.184754953,0.768253207,-0.800231993,-2.515272379,-1.034277678,1.048602819,0.015976535,3.530088663,-0.211635455,-0.741857529,0.363217503,0.898348272,-0.69477433,-1.609763622,-1.048995137,3.497348785,-1.912683964,2.482550859,-1.859030366,-0.138033941,-1.305266857,1.204199195,-2.335129738,4.463600636,0.93508774,-0.964461863,-1.231199861,-1.674360871,0.832129061,0.832665205,-1.36850822,-1.34666431,0.555972099,-0.018328972,-1.434178948,1.115226269,-4.456590652,-0.098235115,-0.306754649,-3.303185463,1.757817507,-3.435809135
22.0,22.0,,-1.048914075,1.21245873,-0.166860655,-1.486436486,-1.882746696,-1.392177939,0.955759525,-0.768775463,1.036010265,0.33932811,0.989520431,-2.483355284,0.646624506,-0.597381294,1.844147563,0.238127932,0.236248463,1.418679833,0.470364332,0.476893187,-1.822731256,-2.030455828,-0.379565239,-0.415512145,-1.481716871,2.911943674,-2.320392847,-0.193084419,0.403453976,-0.001205971,0.262791187,-1.190010905,-1.152265429,2.532654285,-2.18436265,3.286011219,-3.070690632,0.244136259,-1.367956519,2.984021425,-3.338932753,1.907821059,-1.475424767,-0.274105787,-2.109520674,-2.054730654,2.225296736,1.025281429,-2.77329421,-1.274661183,0.865059078,-0.926613629,-1.613004923,0.394265115,-4.789374828,-0.801206529,1.383662939,-2.28382659,0.444679648,-2.274977207
22.0,22.0,,-1.520665288,0.097806707,-0.219689146,-1.280291677,-2.102413654,-1.054447651,-1.147208214,1.709709406,1.056386352,1.120808601,1.38399601,-4.351932049,0.867688596,-0.011224156,0.439107984,1.198931456,0.469455123,1.805865645,-0.174394444,0.522592485,-0.826464713,-2.241196871,-1.878000021,1.126226664,-2.001647472,2.157588959,-2.160399675,0.075947456,1.448949218,0.780937076,0.301925331,1.055539846,-0.748296261,2.135727644,-0.794269741,2.58271575,-1.41470778,0.150581449,-1.964400291,2.823453188,-2.114254475,1.788769007,-0.100875579,-0.553676963,-1.891101122,-1.941528082,2.257716656,0.689264238,-3.537888288,-0.968292236,0.548072934,-1.211281776,-0.333181888,-0.20348233,-5.129329681,-1.484562159,1.351115942,-2.043475389,-0.381015867,-2.311206341
22.0,22.0,,-2.179109812,0.13362138,0.891648829,-2.09058547,-0.730460465,-1.819946289,-0.843335748,-0.032078363,1.459186912,1.054455519,1.262264729,-2.098554373,1.80827868,1.812659144,1.069478989,2.107541084,-0.563925624,1.015355945,0.107697077,1.651697516,-1.61922574,-1.795852065,-1.498886824,0.714395821,-3.715466738,1.976165295,-1.686756611,-0.109492935,1.642421484,1.05992353,0.709206522,-0.257968277,-1.434951186,0.963030815,-0.676148713,1.954151034,-1.258390307,0.796490967,-1.286794305,2.493804932,-2.137575626,2.888114929,0.301302493,-0.746774793,-1.917353272,-1.119110942,3.259320021,-0.509379804,-3.070784092,1.286363721,0.365030378,0.408284813,-0.525739789,-1.671751142,-2.58123827,-3.604023695,0.607954144,-2.280451536,1.32447958,-1.434397101
22.0,22.0,,0.371083766,0.038793948,1.57552588,-1.534541726,-2.103817225,-1.622409701,-0.573534667,1.080138683,-0.48541525,0.003024624,0.602493703,-1.493869901,-0.115841679,0.747287273,0.751005173,-0.605851948,0.30987224,0.273100019,-0.949180841,0.924480081,-0.628485143,-1.195045471,-1.058587551,0.330866605,-1.587547898,1.134155512,-1.143309593,-0.947253942,1.808083773,1.22518456,0.439774871,1.256731629,-0.554554284,2.405051947,-1.684448123,0.888945878,-2.131897211,-0.034433026,-1.554834127,0.731688678,-1.313195467,1.920932412,-0.166681409,-0.878931463,-1.014820337,-1.309284687,3.343439817,1.705320239,-2.723315001,0.372090161,0.007602199,-0.404230773,0.295417398,-0.266442597,-1.804822206,-0.495537609,1.290259123,-1.509819031,-1.236479044,-3.891259432
22.0,22.0,,-2.141258717,0.074978389,2.275625944,-1.837842703,-1.850700617,-1.351655722,0.62149173,2.84e-05,0.724143684,-0.048082385,1.91234529,-2.691219091,1.35818541,1.600520134,1.073997617,2.321089268,0.161541939,1.252204299,-0.092106305,1.324050665,-1.408195257,-1.692005992,-1.171067953,-0.27471897,-4.221094608,2.385600805,-1.23088634,0.884454727,1.386503816,1.44487977,-0.046899099,-0.016356127,-1.492470384,0.749308705,-1.234086037,2.40399003,-1.825684428,1.091920018,-1.145687819,1.174347162,-2.196262598,2.234123468,0.691308856,-0.839134037,-1.196872711,-1.09860301,3.617485523,-0.35868901,-3.579775572,0.976889908,0.469779104,0.208407566,-0.463262767,-1.531622529,-1.994695663,-2.707134247,1.785386801,-2.426347017,0.504108429,-2.256159306
22.0,22.0,,-1.928265333,0.748625696,2.192227602,-2.00751853,-1.386617541,-1.160967112,1.127652764,-0.239098355,0.125978857,-0.196398631,1.170241594,-2.666143179,1.33869803,1.879712939,1.200392842,2.243279457,0.081535406,1.448794842,-0.969748318,1.191518664,-1.013826013,-0.922216535,-1.555163264,-0.176969424,-4.593654156,1.940728903,-1.1412853,0.339964926,2.418065786,1.387582183,-0.089583524,-0.724914908,-1.961565495,1.033363104,-1.65007031,2.012769938,-1.52158165,0.143016532,-1.093773961,1.678419232,-1.588332653,1.904525757,0.139960989,-0.677477956,-1.336802721,-1.37793684,4.152951241,0.237910405,-3.760075808,2.079991341,0.545985043,0.352880865,-0.712811828,-1.427861691,-1.244771838,-2.459572792,0.870228052,-2.088681221,-0.287103474,-2.302547693
22.0,22.0,,-1.102551579,1.625419378,-0.061829347,0.123145312,-2.339685678,-1.398250341,-1.708178997,0.792170346,3.179171562,-0.38380152,0.909164608,-1.6312958,0.931510508,1.218025208,-0.151510537,-1.049607158,0.148318663,-0.713455975,-0.396669149,0.979075909,0.217551738,-0.118387476,-0.239310384,0.498609215,-3.06009841,-0.234286651,1.027090907,-1.07162571,2.571497679,3.058676481,0.642111599,-0.026001453,-0.885695636,2.233162165,-2.404996872,0.590309918,-0.103634909,-0.078541681,-2.362611532,0.104876064,-1.950382113,2.035436869,-0.651081562,-0.190671429,-1.163828254,-1.075502276,3.290662766,0.773680747,-2.254388571,1.424017549,0.069280505,-0.136958286,-0.534796,-0.961965501,-4.742124557,0.581451893,-1.488037467,-0.364881903,-2.866396427,-2.332726002
22.0,22.0,,-1.199581265,-0.526681244,0.503315985,-1.260905147,-2.915149927,-1.220080495,-0.934046924,1.800620317,2.912399292,-0.166818231,2.150853634,-3.489193916,0.838160932,-0.502323687,-0.881585121,0.811487973,0.015672348,0.773586035,-0.828708053,0.462189496,-0.311473757,-1.523767352,-1.55134666,1.217617154,-2.474987745,2.263670921,-0.71525526,0.676360548,0.758906424,1.749559879,-0.887692988,0.750649393,-0.829263151,1.632467747,-0.531225741,2.889130354,-1.41491425,-0.124627262,-2.385682821,3.397617579,-2.321969032,0.89004463,0.579302549,-0.80407083,-0.803498864,-1.464198232,1.770504355,-0.872917533,-1.971716404,-1.74304235,0.296033591,-1.032650352,-0.974468589,0.531984091,-5.132183552,-2.046720982,2.493189096,-1.935529709,1.608975887,-1.465140939
31.0,31.0,,-0.318388402,1.513063669,0.926388621,0.381157726,-1.704984069,-0.482690275,-1.064173102,1.767855406,0.933133006,-1.670050621,-0.624619126,-1.090735793,0.652549624,-1.116491914,-0.310491264,0.056032944,0.357306302,-0.46374172,-1.192323446,0.076551579,-1.030738592,-1.214401126,0.888986945,-0.695967972,-1.692941904,1.493342996,-0.058953762,-0.913181484,1.138585806,-0.018957794,-1.401310086,-2.759203434,-2.979979515,0.523566306,-0.89661634,2.450707912,-0.847408652,1.2531178,-1.347196102,0.402091116,-1.103060365,3.539921999,-0.993036091,-0.82623446,-0.681283593,-1.023787022,0.782436252,1.771465659,-2.902468204,-0.209690884,-0.979200184,0.031911038,-1.551084518,1.550843716,-2.848591805,0.593350589,-0.853973866,-1.524394989,0.066007897,-1.745236158
31.0,31.0,,-0.009158462,0.839931428,2.470079184,-1.573052287,-1.508651495,-0.808713794,1.153612375,1.974241972,-1.720257401,-1.323922396,0.48824352,-4.045769215,0.395116985,1.149609327,-0.32552579,0.516536832,1.518911123,1.580598354,-0.090893216,0.711778939,-2.444245338,-3.312310934,-1.313205719,-1.163914561,-0.645418763,1.586038113,-2.298997164,-0.460209489,1.164282322,-1.453963637,1.207386374,0.118418768,0.792327523,1.062767386,-2.030102015,1.863943577,-1.353075027,-0.346715122,-0.522437155,1.419143081,-1.410375118,0.564322531,0.947460473,-0.81797874,2.048113108,-1.500360012,0.406850874,2.137264013,-5.233177185,-0.612618327,0.57582885,0.184800625,1.049206138,-0.217158765,-1.612867475,-2.432350636,1.831008911,-1.370191693,-0.986937821,-3.933932304
31.0,31.0,,1.042023897,-0.000533102,0.742350578,-0.347612172,-0.908004284,0.234729767,1.106046438,2.275797606,0.310888886,-1.945650101,0.914105773,-3.007124901,-0.428361863,0.642930806,0.121164918,-0.065431148,0.462800294,0.755842447,-0.103213206,0.001654301,-0.839852452,-1.703080416,-1.480130076,-0.313575983,-2.675492287,2.117585182,-0.639459968,-0.284287632,0.227335632,-0.705352843,-0.421096772,1.14961338,-0.670553267,2.834075689,-1.20744729,2.787709475,-1.805263042,0.288890481,-1.205298781,1.155367851,-3.232465982,2.0745821,0.030037642,-1.014714837,0.882700443,-1.595136404,0.148266077,1.106378078,-3.412056208,-1.413771868,0.218025714,0.421389818,-0.662679613,0.977312446,-2.955315828,-1.184548378,-1.082771778,0.119980246,0.120064884,-3.081619501
31.0,31.0,,-0.453820348,1.040570498,0.564596355,-1.002717018,-1.68312633,-0.340616912,-1.01946187,3.395493269,1.919887424,0.076311342,1.241479754,-2.298514366,0.243454769,-1.352036715,-1.257880807,1.213933587,-0.214574158,-0.413769335,-0.39037466,-0.5119524,-0.992292285,-1.019892573,-0.859637499,0.481707424,-1.044733047,1.093147397,-2.158525467,-0.199613065,0.998871982,-0.383141041,0.238272324,-0.599785984,-0.973155499,0.342113018,-1.145957708,1.049181104,-0.20073916,-1.443449259,-0.76252085,1.892385125,-1.76875174,1.872459054,0.179276675,-1.952993631,-0.267682523,-0.579220474,0.643526614,1.065607667,-2.564479828,-1.095946431,-1.37320745,-0.870618284,-0.676791072,1.526509523,-3.264029503,0.644368768,0.793626904,-1.950960994,-0.648116231,-0.814814806
31.0,31.0,,-2.477346182,0.469886541,0.30064562,-0.364523411,-1.22101903,-2.144595623,-1.187816739,1.030905724,1.702202439,-0.94853127,1.915796518,-1.362205148,0.946798861,0.45282656,-0.925177276,2.853645563,0.922195971,0.011149509,-1.555534482,1.098920703,-4.309978962,-2.420673847,-0.451542228,-1.236829877,-2.406698227,1.81853652,-1.104659915,-0.337157786,-0.017414093,0.635715485,-0.961139798,-0.510585785,-0.862767279,1.076025844,-0.2088902,0.867399871,-0.289317697,0.306235939,-2.191200495,-0.97990936,-0.400668621,2.455001116,1.222475171,-0.35789305,-2.061663151,-2.029738188,0.887303293,-0.808931887,-3.326928854,0.13377884,0.422114909,0.679551303,1.119753718,-0.131230116,-1.837621093,-2.301954508,0.249490246,-0.262586296,1.270362973,-2.458751202
31.0,31.0,,-0.21705538,0.866087615,0.632743359,-0.034855608,-0.686262071,-1.147853732,0.714377165,0.805118978,1.529592514,-0.947118461,0.165041015,-1.414473772,1.539284587,0.061431333,1.510452151,0.353748649,1.389998913,0.392179102,-1.669454098,-0.215182319,-1.519331336,-1.017947555,0.771896541,-1.072347641,-2.913857698,1.569028735,0.141169354,0.034363981,1.616729379,-0.423197061,-1.087466717,-1.907145023,-2.125970364,1.110968471,-1.605797648,1.800372601,-0.109508969,-0.433669567,-0.288154185,1.225364685,-0.560264766,2.07413435,-1.695577502,-0.476096213,-0.718130946,-1.478911042,1.973194599,1.770532846,-3.024280548,-1.162874341,1.172083378,-0.537493706,-0.131977782,2.647279978,-2.911445379,-0.469920516,-0.769355714,-0.794803977,1.445193529,-1.851891041
31.0,31.0,,-1.983568907,1.198831081,0.611196518,-0.040705077,-0.45710969,-1.764655352,-0.952207983,1.368973851,1.652965307,0.522451639,1.765046835,-1.898209333,0.334478587,-1.074379325,-0.241384953,2.944257259,-0.721888304,-0.725903094,-0.026350062,1.195681453,-1.574642658,-0.520057678,-2.432679415,-0.032151338,-2.33954525,0.457583219,-0.695587456,0.456374466,1.437573314,-0.198132679,-1.911502004,1.320452571,-0.485701531,1.92302537,-0.43572998,1.045046687,-0.641025782,-0.057617001,-2.472813845,-0.088393643,-3.421776056,2.30862689,0.017892953,-1.383713245,0.319258213,-0.644223213,0.788207829,0.353108436,-2.331911087,0.406004936,0.839193225,0.464738607,0.334136754,-0.121760905,-2.030328512,-0.157175228,0.178550258,-0.726054192,0.05480507,-1.101723552
31.0,31.0,,0.94034946,0.366264582,1.821695328,-0.201502353,-1.883079886,0.688229263,-0.040764362,2.830245018,-0.886549175,-1.437941551,0.082374632,-1.830443382,0.748456419,-1.016203284,0.019307591,0.187324315,1.935569048,0.364003062,-0.653395176,2.20497179,-0.700964034,-3.464998722,-2.28011632,-1.197205544,-1.381260395,2.123095989,-0.564478695,-0.768820822,-0.926123381,-1.417502284,0.629510522,-0.55911243,-1.837396741,2.934775829,-0.608303189,1.99524951,-2.452933073,-0.03513062,0.636889875,1.222598314,-2.973347425,1.270178914,0.051452398,-0.754490435,1.921385527,-1.19578886,-0.145800471,1.331943631,-3.757977247,-0.747348785,-0.177144438,-0.931859434,0.720353544,1.105493784,-1.160528421,-1.121629238,-0.296251953,-0.420874238,0.094066769,-3.58229208
31.0,31.0,,-1.401209116,1.119423509,0.609662533,-0.884297788,-0.976768374,-1.295774937,-1.723593593,2.249859333,1.903129339,0.546789587,1.207523584,-1.833473921,-0.402184278,-0.659213722,-0.49258545,2.165445566,-1.244870067,-0.508868098,-0.495787263,1.175840497,-1.854416966,-0.467844516,-2.414097786,0.676095366,-2.40444541,0.76687032,-0.148324341,0.513611853,1.18674171,-0.577744186,-1.962103724,0.399270952,0.386291832,1.821693182,-1.110549212,0.8371526,-0.719211042,-0.063534901,-3.188159466,-0.25337711,-2.962677479,3.252970695,0.850543141,-1.332396269,-0.09135507,0.242809907,0.523657441,-0.170707494,-2.726526499,-0.238946706,0.167515889,1.119654179,-1.524259567,-0.280057758,-2.22626996,0.106616929,-1.239428639,-0.653187037,-0.073681854,-1.493250251
31.0,31.0,,-0.900770664,-0.051806774,1.219968796,-1.036190033,-0.112888724,-0.081595317,0.595133662,0.83599627,0.988022864,-1.292516112,0.617389202,-1.885142326,2.171102524,0.038534988,-1.493309021,1.614979982,-1.930899262,-0.124181643,-0.344402194,0.501615167,-1.494208097,-0.6148476,-1.0277282,-1.011725068,-2.022433281,1.0945189,-0.235618427,-1.459214449,1.005232334,0.489266843,-1.00450778,-0.71221894,-1.237763405,2.562189579,-0.470674098,1.315171719,-0.920793056,-0.541840136,-2.051820993,0.481893629,-1.606662631,1.475709558,-0.512218356,-0.772664845,-1.722591281,-0.429069072,0.51297617,-0.060452923,-2.850157976,1.531390071,0.362505436,0.857389212,0.140707329,-0.101571269,-1.009990573,-2.006650448,1.932495117,-0.734159887,1.207812071,-1.075464845
