Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_8,feature_15,feature_24,feature_26,feature_28,feature_29,feature_35,feature_36,feature_44,feature_46,feature_58,feature_60,feature_86,feature_93,feature_102,feature_109,feature_113,feature_117,feature_143,feature_145,feature_170,feature_174,feature_178,feature_182,feature_201,feature_207,feature_209,feature_219,feature_222,feature_226,feature_229,feature_232,feature_233,feature_238,feature_256
33.0,33.0,,-0.272518009,1.445741773,-0.170023218,0.322452128,1.320736051,0.011942398,-0.759208918,3.092144489,-2.958331585,1.502367377,0.947857916,-0.181145847,1.461304307,0.657483935,-1.064378738,2.190309048,0.381511331,-1.438891053,2.150904179,0.698075652,-2.223477602,2.424640656,1.374119043,0.58025974,1.365579605,-1.448781013,1.374920964,1.761456609,0.056207284,-0.071273059,1.250447154,-1.603059292,3.414359093,1.013899088,-0.94534272
33.0,33.0,,0.03665584,-2.09956336,-0.536528945,-0.15930903,0.935442626,-1.071880341,-2.065227509,1.675971508,-3.337270737,-0.548590243,-0.638154447,-0.96476537,-0.041262846,-1.124602079,0.232905716,0.657003999,-0.961169899,0.6899032,0.492651403,1.560521007,-1.852664471,1.278928876,1.76812911,0.84231174,0.122352242,-1.263074756,1.02007854,0.487230361,1.033375978,0.509848833,1.840749025,0.377790093,2.59673667,-1.62558794,-0.410898596
33.0,33.0,,0.774736643,-1.826922178,1.629897714,0.877977014,0.832617402,0.860438228,-1.957378745,2.119258404,-3.000677109,-0.972538948,-0.851711631,-0.928394318,1.396701097,-1.441897511,-1.536543131,-0.0200989,-0.894968808,-1.145227075,2.120960712,0.586995959,0.113432981,1.909369469,0.10313268,-0.285150051,1.324329734,-0.071252823,0.390434206,0.122166276,0.98076278,0.37793979,1.240476012,-0.815786541,1.363506556,0.226896435,1.251432061
32.0,32.0,,-1.900370717,1.419511795,-0.928624928,0.985730588,0.488437712,-1.125588179,-1.344139814,1.851297379,-1.590884805,-1.631825805,-1.264244318,-0.582848489,-1.361003518,0.854645252,-1.20633471,0.201512232,-0.138320446,1.12431848,0.611240029,-1.400704026,-0.724617839,0.618879914,0.859921932,0.368851632,0.930476189,-0.261456728,0.167130232,0.053215288,-0.724526763,0.318040401,2.567896366,-0.469453007,1.380312562,0.472908616,0.523782253
32.0,32.0,,-1.06172049,-0.936392188,-1.191604137,1.699405432,1.79313159,-1.496696353,-1.220889091,-1.508707523,-3.669724703,-0.857972085,-0.224319533,0.759577155,1.103760004,-0.958674431,-3.308655739,2.052547216,-0.301769644,0.537260056,0.090195492,0.474004596,0.049136952,0.921309531,0.688016534,-0.803871512,3.206190825,-1.254059672,1.429243088,0.053490095,2.120019913,-0.772984147,0.13352716,0.919330895,1.262965679,0.599532187,1.438959122
32.0,32.0,,-0.211099848,0.393951982,0.441185594,2.753612995,-0.472182542,1.080904961,-2.739956617,0.194104314,-3.695492029,-1.30572319,-0.485841811,0.199525595,0.456276625,1.410949945,-2.001113892,1.771434903,-0.668680966,-0.827186465,2.187394857,1.278506875,1.634575844,0.96161896,1.260738611,0.73657161,1.524877429,-0.377626926,1.053753734,-0.315954775,-0.476379156,-1.214149237,0.328960657,0.326417536,-0.448411494,1.262217522,1.834186435
32.0,32.0,,0.599179089,0.924215078,-0.628756642,3.688359499,0.427617699,-0.847041786,-0.581498444,-0.726312757,-1.070497036,0.249771908,3.194084644,0.366712064,-0.704298556,-0.557520866,-1.192278147,1.744040847,-0.013878284,-1.777627349,0.561361969,0.450319618,-1.674959064,1.17446959,-0.525766909,1.389838457,2.697709322,-0.438482881,1.231767535,-1.376732111,-0.01127973,-0.474228352,-0.520995498,0.159607232,3.065104008,0.875498235,0.388976067
32.0,32.0,,-0.777191937,1.569220662,-0.676847816,1.968565345,1.944114685,-0.968591571,-1.754114628,-0.017997513,-3.397861719,-0.659475207,-0.481653005,0.181501508,0.674110591,0.941651225,-2.245079756,2.283290863,-0.313686252,-0.311968446,1.363111019,1.210626364,-0.520264924,1.261363268,1.212007999,-0.753699064,0.427007258,-1.514003873,2.189416409,0.756182611,1.107042551,-1.175485134,2.392290831,2.137462616,1.531652689,1.304803014,0.750221252
32.0,32.0,,-1.295676708,0.70338279,-1.298131227,1.410191178,-0.91437608,-0.728283584,-0.092881136,1.654524922,-2.698692322,-0.791449547,-2.64258194,-1.241311669,-1.059949875,-0.398394942,-0.523662627,1.129762173,0.141247645,0.604988933,1.006317973,-0.784265995,0.582687676,-0.842546821,-0.637217164,0.830890238,2.192759275,0.275190949,0.24276565,-1.084798694,0.526280582,1.243651748,1.825174809,0.641403615,1.874023199,1.846925735,-0.082442947
32.0,32.0,,-1.531391978,1.180416584,-1.427345634,0.699837863,-0.355288208,-0.204216436,-3.142544508,-0.983405054,-4.170139313,-3.545086145,-0.666934967,1.049508333,0.130942419,2.720994711,-0.880800962,1.266277313,-1.463468313,0.680582762,0.589693308,-2.43103838,-0.802405775,-0.513276577,1.902127743,-0.318471253,2.322863102,2.480202436,-1.764344215,-0.364804208,0.511959791,-0.38193959,1.344254375,1.923696637,0.845307171,3.843140364,-0.799129426
32.0,32.0,,0.395552605,0.199289635,-0.136203527,2.672905922,0.453017294,-1.319163799,-1.694393396,1.124115586,-1.794625282,0.430985123,0.973684847,0.153123066,1.384848237,1.076282263,-1.43688643,0.651101708,-1.19664681,-0.146276325,0.435974032,0.98697269,0.19932054,-1.556628346,-0.107337415,0.827551126,2.70618701,-0.640956104,-0.959809601,-1.02193296,0.478812784,-1.079019666,1.50488472,1.691212177,1.515490174,0.811577618,0.555198729
32.0,32.0,,-1.006647229,-1.733139992,-1.413831472,2.240929127,2.102651358,-0.909290671,-0.782049716,0.102511592,-3.807117701,-1.136308432,-1.077147961,0.059245795,1.031725287,-0.159248233,-3.666322708,2.936863899,-0.335891187,0.284526467,1.220324874,0.801385164,0.596776843,0.926006734,1.209104419,-0.11772234,2.172732353,-0.95744741,1.890034795,0.538868368,2.536921024,-0.323876709,-0.300156325,0.799468458,1.212926388,0.530502796,2.188404799
32.0,32.0,,-1.964385748,0.93945998,-0.641929507,1.65771389,2.289460897,-1.011452675,-0.986826956,-0.241250813,-3.17177701,-1.476699471,-1.13822937,-0.114838891,-0.730815411,1.248644352,-2.241584063,2.314176321,-0.019211367,0.154259399,0.500328839,-0.082062818,-0.692613184,1.769524217,0.283469409,-1.611125946,1.139710426,-0.63705647,1.61509037,1.353687763,1.715462327,-0.583945096,2.285114288,1.259991646,1.530670404,0.466964573,1.54020226
32.0,32.0,,-2.258958817,2.420422316,-0.249554276,4.664264202,1.215898752,-0.959609389,-2.984136581,-0.320495874,-4.52127409,-0.949733913,0.164836869,0.494529575,0.263315022,0.425570279,-1.804128885,1.771899819,0.561157048,-0.110321842,1.747831583,-1.246086717,-0.052845877,0.138684541,-0.595139027,-2.350667953,2.78749299,-0.42224884,-0.103677221,0.834620118,-0.719906569,-0.251045614,1.947628379,1.279900074,1.313711047,2.695666313,2.044725418
32.0,32.0,,-0.932136893,1.475911021,-0.856018782,2.414327383,1.439336538,-2.501198053,-1.784073234,1.529067516,-3.159962654,-1.687340617,0.10587614,-1.654698133,1.486782074,3.31550312,-1.290894151,4.498235703,-0.364045352,0.726984084,0.252431601,-2.201221704,-1.450045824,1.865278363,0.871989846,-1.057922244,3.383342981,0.038958248,0.426739693,1.779644728,2.611872196,-0.163998857,3.050919533,1.051490664,2.426380873,1.404016733,0.992522478
32.0,32.0,,-0.554781139,-0.023788828,-0.947227359,1.653058052,-0.206307158,-0.196469814,-1.242313147,-0.030161733,-3.49200964,-0.851088762,-2.537881374,-0.519844532,-0.71683991,1.16487062,-2.801194429,1.255685925,-0.643078446,0.366813749,1.587059617,1.200037718,1.186350226,1.179282665,0.99877578,-0.227824792,0.48675707,0.718732715,1.619936347,-0.48985827,1.839303255,-0.057205465,1.352639079,0.653249741,1.817940712,1.596678138,0.989290655
22.0,22.0,,1.148673296,-0.668023169,-1.369104505,0.072827585,0.214502156,-0.098005787,1.32119751,-1.429220438,0.50093621,0.431583315,-0.729487121,0.713983357,-1.780994177,-1.029223084,-1.92321527,-0.712021589,0.671415925,1.528353333,-1.340034604,2.208441973,-0.638927758,-0.038125116,-0.970142126,2.832067013,-1.980145335,-2.086490154,2.728468418,-2.263610601,0.739436209,0.822606981,-0.917055488,-1.168388009,-0.905407548,-1.263497591,-3.638000011
22.0,22.0,,-0.050521452,-1.905618072,2.710812092,1.838430643,-0.012034204,2.038086891,1.546056867,-2.874655724,-1.055699468,-0.511373281,-0.606067717,0.11153461,0.653409302,-2.029818773,-3.099458933,-0.779578388,1.294261932,1.181307077,-0.219281033,3.670971394,-1.273011565,4.025566101,-2.857334137,0.573948145,-1.199141502,-0.813636243,1.718379498,-2.124594688,-1.021337271,-0.988161325,-0.565863371,0.706305802,-4.203064919,-1.575234771,0.307898164
22.0,22.0,,1.504161954,-1.942543507,-0.992875755,0.120677784,-0.152467728,1.087854385,2.984265327,-1.089411139,0.161629394,1.00604713,0.430950165,-0.237572312,-2.17462635,-1.932626843,-0.935527623,-1.448766947,0.266732216,1.765563488,-0.796292722,2.388583183,-1.45854044,-0.155026197,-1.903137803,2.816089153,-3.282260418,-2.098050356,2.340141535,-3.124137878,1.406239152,-0.181613445,-0.034759589,-1.274011016,-1.903997183,-2.33580327,-3.613284111
22.0,22.0,,2.059580088,-2.040180206,-0.582639992,-0.62056011,-0.059554577,0.538886666,1.718338966,-0.757490814,0.987049699,1.031372905,-0.240410462,0.42165336,-2.387778759,-1.519376516,-1.232930064,-0.969009995,0.731177807,2.417628765,-1.75900948,2.028383493,-0.508995652,0.593392193,-1.8585186,2.523390293,-1.532503724,-0.736031115,2.979789257,-2.440854788,0.207745075,0.030920165,-0.411996126,-1.436661601,-1.759714127,-2.028112888,-3.802525043
22.0,22.0,,0.506017983,-2.923382282,0.073539816,0.984978378,1.662822843,0.419141144,0.798780203,-1.777213216,0.117357858,0.215441719,-0.299483716,-0.975090861,-0.964198291,-2.510983229,-2.023346186,-0.04315009,3.169076443,-0.432596087,-1.597529411,1.428308249,0.318407416,0.481916726,-3.61386776,1.491092205,0.205764264,-3.701090574,2.184821844,-0.850529253,0.62771982,0.602155149,0.434530735,-0.826128125,-3.398782253,-2.579941273,-2.523018122
22.0,22.0,,1.329727411,-3.254878044,2.315987825,1.257701397,1.109448075,-1.520808697,0.798050165,-1.22499311,0.218963206,-0.222470388,1.857540369,-0.85101521,-0.333680511,-0.885585725,-0.247585535,-0.130890727,2.595027208,1.364366889,-1.954350829,1.150694489,-1.536767602,1.917162418,-2.186418772,2.807358742,-1.954678178,-2.060432196,2.713830948,-2.58327961,0.445940644,-0.931269944,0.018112686,-0.159307554,-3.500671864,-2.542076588,-2.969743967
22.0,23.0,,0.045922503,-1.37507689,0.267535686,0.87638855,-1.688448787,0.610061824,0.15702337,0.361904263,-1.020288944,0.143384457,0.277712196,0.755680859,-0.800231993,-1.034277678,0.015976535,-0.211635455,0.363217503,0.898348272,-1.912683964,2.482550859,-1.452472329,1.204199195,-2.335129738,4.463600636,-1.231199861,-1.674360871,0.832129061,-1.36850822,-1.34666431,-0.018328972,-1.434178948,1.115226269,-4.456590652,-3.303185463,-3.435809135
22.0,22.0,,-0.166860655,-1.882746696,-0.768775463,1.036010265,0.33932811,-0.08281979,0.989520431,-2.483355284,-0.597381294,1.844147563,0.236248463,1.418679833,-1.822731256,-0.379565239,-1.481716871,-2.320392847,0.403453976,-0.001205971,-2.18436265,3.286011219,-0.234461978,2.984021425,-3.338932753,1.907821059,-2.109520674,-2.054730654,2.225296736,-2.77329421,-1.274661183,-0.926613629,-1.613004923,0.394265115,-4.789374828,-2.28382659,-2.274977207
22.0,22.0,,-0.219689146,-2.102413654,1.709709406,1.056386352,1.120808601,0.551962912,1.38399601,-4.351932049,-0.011224156,0.439107984,0.469455123,1.805865645,-0.826464713,-1.878000021,-2.001647472,-2.160399675,1.448949218,0.780937076,-0.794269741,2.58271575,-1.272815347,2.823453188,-2.114254475,1.788769007,-1.891101122,-1.941528082,2.257716656,-3.537888288,-0.968292236,-1.211281776,-0.333181888,-0.20348233,-5.129329681,-2.043475389,-2.311206341
22.0,22.0,,0.891648829,-0.730460465,-0.032078363,1.459186912,1.054455519,0.049764697,1.262264729,-2.098554373,1.812659144,1.069478989,-0.563925624,1.015355945,-1.61922574,-1.498886824,-3.715466738,-1.686756611,1.642421484,1.05992353,-0.676148713,1.954151034,0.323160172,2.493804932,-2.137575626,2.888114929,-1.917353272,-1.119110942,3.259320021,-3.070784092,1.286363721,0.408284813,-0.525739789,-1.671751142,-2.58123827,-2.280451536,-1.434397101
22.0,22.0,,1.57552588,-2.103817225,1.080138683,-0.48541525,0.003024624,-0.435640901,0.602493703,-1.493869901,0.747287273,0.751005173,0.30987224,0.273100019,-0.628485143,-1.058587551,-1.587547898,-1.143309593,1.808083773,1.22518456,-1.684448123,0.888945878,-0.127473205,0.731688678,-1.313195467,1.920932412,-1.014820337,-1.309284687,3.343439817,-2.723315001,0.372090161,-0.404230773,0.295417398,-0.266442597,-1.804822206,-1.509819031,-3.891259432
22.0,22.0,,2.275625944,-1.850700617,2.84e-05,0.724143684,-0.048082385,-0.254680157,1.91234529,-2.691219091,1.600520134,1.073997617,0.161541939,1.252204299,-1.408195257,-1.171067953,-4.221094608,-1.23088634,1.386503816,1.44487977,-1.234086037,2.40399003,0.369045287,1.174347162,-2.196262598,2.234123468,-1.196872711,-1.09860301,3.617485523,-3.579775572,0.976889908,0.208407566,-0.463262767,-1.531622529,-1.994695663,-2.426347017,-2.256159306
22.0,22.0,,2.192227602,-1.386617541,-0.239098355,0.125978857,-0.196398631,-0.209303573,1.170241594,-2.666143179,1.879712939,1.200392842,0.081535406,1.448794842,-1.013826013,-1.555163264,-4.593654156,-1.1412853,2.418065786,1.387582183,-1.65007031,2.012769938,1.33346808,1.678419232,-1.588332653,1.904525757,-1.336802721,-1.37793684,4.152951241,-3.760075808,2.079991341,0.352880865,-0.712811828,-1.427861691,-1.244771838,-2.088681221,-2.302547693
22.0,22.0,,-0.061829347,-2.339685678,0.792170346,3.179171562,-0.38380152,-0.374085963,0.909164608,-1.6312958,1.218025208,-0.151510537,0.148318663,-0.713455975,0.217551738,-0.239310384,-3.06009841,1.027090907,2.571497679,3.058676481,-2.404996872,0.590309918,-2.317513227,0.104876064,-1.950382113,2.035436869,-1.163828254,-1.075502276,3.290662766,-2.254388571,1.424017549,-0.136958286,-0.534796,-0.961965501,-4.742124557,-0.364881903,-2.332726002
22.0,22.0,,0.503315985,-2.915149927,1.800620317,2.912399292,-0.166818231,1.352374911,2.150853634,-3.489193916,-0.502323687,-0.881585121,0.015672348,0.773586035,-0.311473757,-1.55134666,-2.474987745,-0.71525526,0.758906424,1.749559879,-0.531225741,2.889130354,-0.597673655,3.397617579,-2.321969032,0.89004463,-0.803498864,-1.464198232,1.770504355,-1.971716404,-1.74304235,-1.032650352,-0.974468589,0.531984091,-5.132183552,-1.935529709,-1.465140939
31.0,31.0,,0.926388621,-1.704984069,1.767855406,0.933133006,-1.670050621,0.694732189,-0.624619126,-1.090735793,-1.116491914,-0.310491264,0.357306302,-0.46374172,-1.030738592,0.888986945,-1.692941904,-0.058953762,1.138585806,-0.018957794,-0.89661634,2.450707912,-0.170152009,0.402091116,-1.103060365,3.539921999,-0.681283593,-1.023787022,0.782436252,-2.902468204,-0.209690884,0.031911038,-1.551084518,1.550843716,-2.848591805,-1.524394989,-1.745236158
31.0,31.0,,2.470079184,-1.508651495,1.974241972,-1.720257401,-1.323922396,-0.233570486,0.48824352,-4.045769215,1.149609327,-0.32552579,1.518911123,1.580598354,-2.444245338,-1.313205719,-0.645418763,-2.298997164,1.164282322,-1.453963637,-2.030102015,1.863943577,-1.144173741,1.419143081,-1.410375118,0.564322531,2.048113108,-1.500360012,0.406850874,-5.233177185,-0.612618327,0.184800625,1.049206138,-0.217158765,-1.612867475,-1.370191693,-3.933932304
31.0,31.0,,0.742350578,-0.908004284,2.275797606,0.310888886,-1.945650101,0.588436782,0.914105773,-3.007124901,0.642930806,0.121164918,0.462800294,0.755842447,-0.839852452,-1.480130076,-2.675492287,-0.639459968,0.227335632,-0.705352843,-1.20744729,2.787709475,-1.660125613,1.155367851,-3.232465982,2.0745821,0.882700443,-1.595136404,0.148266077,-3.412056208,-1.413771868,0.421389818,-0.662679613,0.977312446,-2.955315828,0.119980246,-3.081619501
31.0,31.0,,0.564596355,-1.68312633,3.395493269,1.919887424,0.076311342,0.425437421,1.241479754,-2.298514366,-1.352036715,-1.257880807,-0.214574158,-0.413769335,-0.992292285,-0.859637499,-1.044733047,-2.158525467,0.998871982,-0.383141041,-1.145957708,1.049181104,-1.099259138,1.892385125,-1.76875174,1.872459054,-0.267682523,-0.579220474,0.643526614,-2.564479828,-1.095946431,-0.870618284,-0.676791072,1.526509523,-3.264029503,-1.950960994,-0.814814806
31.0,31.0,,0.30064562,-1.22101903,1.030905724,1.702202439,-0.94853127,-0.376606613,1.915796518,-1.362205148,0.45282656,-0.925177276,0.922195971,0.011149509,-4.309978962,-0.451542228,-2.406698227,-1.104659915,-0.017414093,0.635715485,-0.2088902,0.867399871,-1.458140731,-0.97990936,-0.400668621,2.455001116,-2.061663151,-2.029738188,0.887303293,-3.326928854,0.13377884,0.679551303,1.119753718,-0.131230116,-1.837621093,-0.262586296,-2.458751202
31.0,31.0,,0.632743359,-0.686262071,0.805118978,1.529592514,-0.947118461,-0.263454348,0.165041015,-1.414473772,0.061431333,1.510452151,1.389998913,0.392179102,-1.519331336,0.771896541,-2.913857698,0.141169354,1.616729379,-0.423197061,-1.605797648,1.800372601,-0.654086709,1.225364685,-0.560264766,2.07413435,-0.718130946,-1.478911042,1.973194599,-3.024280548,-1.162874341,-0.537493706,-0.131977782,2.647279978,-2.911445379,-0.794803977,-1.851891041
31.0,31.0,,0.611196518,-0.45710969,1.368973851,1.652965307,0.522451639,1.48093307,1.765046835,-1.898209333,-1.074379325,-0.241384953,-0.721888304,-0.725903094,-1.574642658,-2.432679415,-2.33954525,-0.695587456,1.437573314,-0.198132679,-0.43572998,1.045046687,-1.318212509,-0.088393643,-3.421776056,2.30862689,0.319258213,-0.644223213,0.788207829,-2.331911087,0.406004936,0.464738607,0.334136754,-0.121760905,-2.030328512,-0.726054192,-1.101723552
31.0,31.0,,1.821695328,-1.883079886,2.830245018,-0.886549175,-1.437941551,1.600258589,0.082374632,-1.830443382,-1.016203284,0.019307591,1.935569048,0.364003062,-0.700964034,-2.28011632,-1.381260395,-0.564478695,-0.926123381,-1.417502284,-0.608303189,1.99524951,-1.83276248,1.222598314,-2.973347425,1.270178914,1.921385527,-1.19578886,-0.145800471,-3.757977247,-0.747348785,-0.931859434,0.720353544,1.105493784,-1.160528421,-0.420874238,-3.58229208
31.0,31.0,,0.609662533,-0.976768374,2.249859333,1.903129339,0.546789587,1.580459595,1.207523584,-1.833473921,-0.659213722,-0.49258545,-1.244870067,-0.508868098,-1.854416966,-2.414097786,-2.40444541,-0.148324341,1.18674171,-0.577744186,-1.110549212,0.8371526,-1.954643011,-0.25337711,-2.962677479,3.252970695,-0.09135507,0.242809907,0.523657441,-2.726526499,-0.238946706,1.119654179,-1.524259567,-0.280057758,-2.22626996,-0.653187037,-1.493250251
31.0,31.0,,1.219968796,-0.112888724,0.83599627,0.988022864,-1.292516112,0.283446997,0.617389202,-1.885142326,0.038534988,-1.493309021,-1.930899262,-0.124181643,-1.494208097,-1.0277282,-2.022433281,-0.235618427,1.005232334,0.489266843,-0.470674098,1.315171719,0.399975151,0.481893629,-1.606662631,1.475709558,-1.722591281,-0.429069072,0.51297617,-2.850157976,1.531390071,0.857389212,0.140707329,-0.101571269,-1.009990573,-0.734159887,-1.075464845
31.0,31.0,,0.488790274,-0.77005583,2.559197187,0.123500794,-1.936660647,0.128586471,0.670281947,-1.583141923,-1.109104395,-0.983546078,0.892329276,0.530549467,-0.903956354,-1.165393591,-0.904614806,0.234424576,-1.277723908,-0.122125044,0.857275486,3.422228098,-1.161527276,1.815928578,-2.541149139,2.76827836,1.949512124,-0.61523509,-0.8719486,-2.973201036,0.384886801,0.433214307,0.030222727,0.949079216,-1.314041972,0.409013301,-2.548646927
24.0,25.0,,2.590209007,-1.215690494,1.457821488,-0.34965989,-1.610337734,-0.070556961,-0.106418028,2.126246691,-1.37636888,0.244330958,0.78798306,-0.400413543,0.562964261,-0.026614413,-0.858269155,0.414765298,-0.616189301,-0.318509817,0.228184551,2.409191608,-0.533897221,0.40374139,0.390027016,1.712993026,-0.075078532,-1.622406006,0.079763412,0.013143847,-0.664547682,-1.070446014,1.653499365,0.225112021,1.870252013,-1.364185214,-2.10846591
